            t            kx            ky            kz         vbarx         vbary         vbarz
   320.300000     -0.884180     -1.771235     -0.504606      0.097369      0.064879     -0.002894 
   320.400000     -0.891565     -1.761387     -0.507068      0.097339      0.064859     -0.002894 
   320.500000     -0.899003     -1.751519     -0.509528      0.097308      0.064839     -0.002893 
   320.600000     -0.906494     -1.741630     -0.511985      0.097278      0.064819     -0.002892 
   320.700000     -0.914038     -1.731723     -0.514439      0.097248      0.064799     -0.002891 
   320.800000     -0.921636     -1.721797     -0.516890      0.097217      0.064778     -0.002890 
   320.900000     -0.929287     -1.711855     -0.519337      0.097187      0.064758     -0.002889 
   321.000000     -0.936991     -1.701896     -0.521779      0.097157      0.064738     -0.002888 
   321.100000     -0.944749     -1.691922     -0.524217      0.097126      0.064718     -0.002887 
   321.200000     -0.952561     -1.681934     -0.526650      0.097096      0.064698     -0.002886 
   321.300000     -0.960425     -1.671934     -0.529077      0.097066      0.064677     -0.002885 
   321.400000     -0.968343     -1.661921     -0.531498      0.097036      0.064657     -0.002885 
   321.500000     -0.976315     -1.651898     -0.533913      0.097006      0.064637     -0.002884 
   321.600000     -0.984339     -1.641866     -0.536322      0.096975      0.064617     -0.002883 
   321.700000     -0.992417     -1.631825     -0.538722      0.096945      0.064597     -0.002882 
   321.800000     -1.000547     -1.621776     -0.541116      0.096915      0.064577     -0.002881 
   321.900000     -1.008730     -1.611722     -0.543501      0.096885      0.064557     -0.002880 
   322.000000     -1.016966     -1.601662     -0.545878      0.096855      0.064537     -0.002879 
   322.100000     -1.025254     -1.591599     -0.548246      0.096825      0.064517     -0.002878 
   322.200000     -1.033594     -1.581532     -0.550604      0.096795      0.064497     -0.002877 
   322.300000     -1.041985     -1.571464     -0.552953      0.096765      0.064477     -0.002876 
   322.400000     -1.050428     -1.561396     -0.555292      0.096735      0.064457     -0.002876 
   322.500000     -1.058922     -1.551329     -0.557620      0.096705      0.064437     -0.002875 
   322.600000     -1.067466     -1.541263     -0.559937      0.096675      0.064417     -0.002874 
   322.700000     -1.076061     -1.531201     -0.562243      0.096645      0.064397     -0.002873 
   322.800000     -1.084705     -1.521143     -0.564538      0.096615      0.064377     -0.002872 
   322.900000     -1.093399     -1.511090     -0.566820      0.096585      0.064357     -0.002871 
   323.000000     -1.102142     -1.501044     -0.569090      0.096555      0.064337     -0.002870 
   323.100000     -1.110933     -1.491006     -0.571347      0.096525      0.064317     -0.002869 
   323.200000     -1.119772     -1.480978     -0.573590      0.096495      0.064297     -0.002868 
   323.300000     -1.128658     -1.470959     -0.575820      0.096465      0.064277     -0.002868 
   323.400000     -1.137591     -1.460952     -0.578037      0.096436      0.064257     -0.002867 
   323.500000     -1.146570     -1.450958     -0.580238      0.096406      0.064238     -0.002866 
   323.600000     -1.155594     -1.440978     -0.582426      0.096376      0.064218     -0.002865 
   323.700000     -1.164663     -1.431013     -0.584598      0.096346      0.064198     -0.002864 
   323.800000     -1.173776     -1.421064     -0.586755      0.096316      0.064178     -0.002863 
   323.900000     -1.182932     -1.411133     -0.588896      0.096287      0.064158     -0.002862 
   324.000000     -1.192131     -1.401220     -0.591022      0.096257      0.064138     -0.002861 
   324.100000     -1.201371     -1.391327     -0.593131      0.096227      0.064119     -0.002861 
   324.200000     -1.210652     -1.381455     -0.595223      0.096198      0.064099     -0.002860 
   324.300000     -1.219974     -1.371605     -0.597299      0.096168      0.064079     -0.002859 
   324.400000     -1.229334     -1.361778     -0.599358      0.096138      0.064059     -0.002858 
   324.500000     -1.238733     -1.351976     -0.601399      0.096109      0.064040     -0.002857 
   324.600000     -1.248170     -1.342199     -0.603422      0.096079      0.064020     -0.002856 
   324.700000     -1.257642     -1.332448     -0.605428      0.096050      0.064000     -0.002855 
   324.800000     -1.267151     -1.322725     -0.607416      0.096020      0.063980     -0.002854 
   324.900000     -1.276694     -1.313031     -0.609385      0.095990      0.063961     -0.002853 
   325.000000     -1.286270     -1.303367     -0.611335      0.095961      0.063941     -0.002853 
   325.100000     -1.295879     -1.293733     -0.613267      0.095931      0.063921     -0.002852 
   325.200000     -1.305520     -1.284131     -0.615179      0.095902      0.063902     -0.002851 
   325.300000     -1.315191     -1.274562     -0.617073      0.095872      0.063882     -0.002850 
   325.400000     -1.324892     -1.265026     -0.618947      0.095843      0.063863     -0.002849 
   325.500000     -1.334621     -1.255525     -0.620801      0.095813      0.063843     -0.002848 
   325.600000     -1.344377     -1.246060     -0.622636      0.095784      0.063823     -0.002847 
   325.700000     -1.354159     -1.236632     -0.624451      0.095755      0.063804     -0.002846 
   325.800000     -1.363967     -1.227241     -0.626246      0.095725      0.063784     -0.002846 
   325.900000     -1.373798     -1.217888     -0.628021      0.095696      0.063765     -0.002845 
   326.000000     -1.383652     -1.208575     -0.629775      0.095666      0.063745     -0.002844 
   326.100000     -1.393528     -1.199301     -0.631510      0.095637      0.063725     -0.002843 
   326.200000     -1.403423     -1.190069     -0.633224      0.095608      0.063706     -0.002842 
   326.300000     -1.413339     -1.180878     -0.634917      0.095579      0.063686     -0.002841 
   326.400000     -1.423272     -1.171729     -0.636590      0.095549      0.063667     -0.002840 
   326.500000     -1.433222     -1.162624     -0.638242      0.095520      0.063647     -0.002839 
   326.600000     -1.443187     -1.153562     -0.639874      0.095491      0.063628     -0.002839 
   326.700000     -1.453167     -1.144545     -0.641484      0.095461      0.063608     -0.002838 
   326.800000     -1.463160     -1.135573     -0.643075      0.095432      0.063589     -0.002837 
   326.900000     -1.473165     -1.126646     -0.644644      0.095403      0.063569     -0.002836 
   327.000000     -1.483181     -1.117767     -0.646193      0.095374      0.063550     -0.002835 
   327.100000     -1.493206     -1.108934     -0.647721      0.095345      0.063531     -0.002834 
   327.200000     -1.503240     -1.100148     -0.649229      0.095316      0.063511     -0.002833 
   327.300000     -1.513281     -1.091411     -0.650715      0.095286      0.063492     -0.002833 
   327.400000     -1.523327     -1.082722     -0.652182      0.095257      0.063472     -0.002832 
   327.500000     -1.533378     -1.074082     -0.653627      0.095228      0.063453     -0.002831 
   327.600000     -1.543433     -1.065492     -0.655053      0.095199      0.063434     -0.002830 
   327.700000     -1.553489     -1.056951     -0.656457      0.095170      0.063414     -0.002829 
   327.800000     -1.563547     -1.048461     -0.657842      0.095141      0.063395     -0.002828 
   327.900000     -1.573605     -1.040021     -0.659206      0.095112      0.063376     -0.002827 
   328.000000     -1.583661     -1.031632     -0.660551      0.095083      0.063356     -0.002827 
   328.100000     -1.593714     -1.023295     -0.661875      0.095054      0.063337     -0.002826 
   328.200000     -1.603763     -1.015009     -0.663180      0.095025      0.063318     -0.002825 
   328.300000     -1.613808     -1.006775     -0.664464      0.094996      0.063298     -0.002824 
   328.400000     -1.623846     -0.998592     -0.665730      0.094967      0.063279     -0.002823 
   328.500000     -1.633877     -0.990462     -0.666975      0.094938      0.063260     -0.002822 
   328.600000     -1.643900     -0.982385     -0.668202      0.094909      0.063241     -0.002821 
   328.700000     -1.653913     -0.974360     -0.669409      0.094881      0.063221     -0.002820 
   328.800000     -1.663915     -0.966387     -0.670598      0.094852      0.063202     -0.002820 
   328.900000     -1.673905     -0.958467     -0.671768      0.094823      0.063183     -0.002819 
   329.000000     -1.683883     -0.950601     -0.672919      0.094794      0.063164     -0.002818 
   329.100000     -1.693846     -0.942787     -0.674052      0.094765      0.063144     -0.002817 
   329.200000     -1.703794     -0.935026     -0.675167      0.094737      0.063125     -0.002816 
   329.300000     -1.713726     -0.927318     -0.676263      0.094708      0.063106     -0.002815 
   329.400000     -1.723640     -0.919663     -0.677343      0.094679      0.063087     -0.002814 
   329.500000     -1.733537     -0.912061     -0.678404      0.094650      0.063068     -0.002814 
   329.600000     -1.743413     -0.904512     -0.679448      0.094622      0.063049     -0.002813 
   329.700000     -1.753270     -0.897015     -0.680476      0.094593      0.063030     -0.002812 
   329.800000     -1.763105     -0.889572     -0.681486      0.094564      0.063010     -0.002811 
   329.900000     -1.772918     -0.882180     -0.682480      0.094535      0.062991     -0.002810 
   330.000000     -1.782707     -0.874842     -0.683458      0.094507      0.062972     -0.002809 
   330.100000     -1.792473     -0.867556     -0.684419      0.094478      0.062953     -0.002809 
   330.200000     -1.802213     -0.860322     -0.685365      0.094450      0.062934     -0.002808 
   330.300000     -1.811927     -0.853140     -0.686295      0.094421      0.062915     -0.002807 
   330.400000     -1.821614     -0.846009     -0.687209      0.094392      0.062896     -0.002806 
   330.500000     -1.831273     -0.838931     -0.688109      0.094364      0.062877     -0.002805 
   330.600000     -1.840903     -0.831904     -0.688994      0.094335      0.062858     -0.002804 
   330.700000     -1.850504     -0.824927     -0.689864      0.094307      0.062839     -0.002803 
   330.800000     -1.860074     -0.818002     -0.690720      0.094278      0.062820     -0.002803 
   330.900000     -1.869614     -0.811128     -0.691562      0.094250      0.062801     -0.002802 
   331.000000     -1.879121     -0.804303     -0.692390      0.094221      0.062782     -0.002801 
   331.100000     -1.888595     -0.797529     -0.693205      0.094193      0.062763     -0.002800 
   331.200000     -1.898036     -0.790805     -0.694007      0.094164      0.062744     -0.002799 
   331.300000     -1.907442     -0.784130     -0.694795      0.094136      0.062725     -0.002798 
